code,name,섹터,시총,주가,no,증권사,일자,목표주가,직전목표주가,증감율,투자의견,직전투자의견,평균목표주가,평균직전목표주가,평균투자의견,평균직전투자의견
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",24,유안타증권,2024/05/21,"19,000","19,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",KB,KB증권,2024/05/20,"17,000","22,000",-22.73,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",AP,대신증권,2024/05/13,"17,000","17,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",56,하나증권,2024/05/10,"17,000","17,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",02,신한투자증권,2024/04/19,"18,000","17,000",5.88,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",99,상상인증권,2024/04/15,"21,000","21,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",22,현대차증권,2024/04/15,"17,000","17,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A114090,GKL,FICS  호텔 및 레저,"8,443","13,650",12,NH투자증권,2024/04/11,"18,000","18,000",0.00,4.00,4.00,"17,950","18,500",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",93,흥국증권,2024/06/12,"66,000","74,000",-10.81,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",25,SK증권,2024/05/27,"55,000","55,000",0.00,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",03,한국투자증권,2024/05/13,"60,000","60,000",0.00,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",08,유진투자증권,2024/05/10,"50,000","50,000",0.00,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",KB,KB증권,2024/04/30,"58,000","58,000",0.00,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",02,신한투자증권,2024/04/25,,,,0.00,,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",31,DB금융투자,2024/04/11,"62,000","62,000",0.00,4.00,4.00,"59,286","59,833",4.00,4.00
A078930,GS,FICS  석유 및 가스,"41,034","43,450",50,키움증권,2024/04/09,"64,000",,,4.00,,"59,286","59,833",4.00,4.00
A006360,GS건설,FICS  건설,"12,461","14,560",88,LS증권,2024/06/04,"15,000","15,000",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",05,미래에셋증권,2024/06/04,"21,000","21,000",0.00,4.00,4.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",02,신한투자증권,2024/05/30,"18,000","18,000",0.00,4.00,4.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",KB,KB증권,2024/05/22,"20,000","20,000",0.00,4.00,4.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",24,유안타증권,2024/05/14,"16,500","16,500",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",AP,대신증권,2024/05/09,"20,000","20,000",0.00,4.00,4.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",22,현대차증권,2024/04/29,"16,000","16,000",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",12,NH투자증권,2024/04/29,"15,500","15,500",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",46,하이투자증권,2024/04/29,"17,000","15,000",13.33,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",06,신영증권,2024/04/29,"18,000","18,000",0.00,4.00,4.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",01,교보증권,2024/04/29,"18,000","18,000",0.00,4.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",64,다올투자증권,2024/04/29,"15,000","15,000",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",56,하나증권,2024/04/29,"15,000","15,000",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",63,IBK투자증권,2024/04/26,"16,500","16,500",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A006360,GS건설,FICS  건설,"12,461","14,560",10,메리츠증권,2024/04/05,"16,000","16,000",0.00,3.00,3.00,"17,167","17,033",3.40,3.33
A007070,GS리테일,FICS  도소매,"23,195","22,150",63,IBK투자증권,2024/06/07,"33,000","33,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",31,DB금융투자,2024/06/04,"32,000","32,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",50,키움증권,2024/06/04,"29,000","29,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",AP,대신증권,2024/06/04,"28,000","28,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",06,신영증권,2024/06/04,"34,000","34,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",56,하나증권,2024/06/04,"29,000","29,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",03,한국투자증권,2024/06/04,"35,000","35,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",02,신한투자증권,2024/06/04,"27,000","27,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",21,한화투자증권,2024/06/03,"31,000","28,000",10.71,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",05,미래에셋증권,2024/05/10,"33,000","33,000",0.00,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",08,유진투자증권,2024/04/15,"32,000","34,000",-5.88,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",93,흥국증권,2024/04/12,"33,000","40,000",-17.50,4.00,4.00,"31,154","31,923",4.00,4.00
A007070,GS리테일,FICS  도소매,"23,195","22,150",KB,KB증권,2024/04/11,"29,000","33,000",-12.12,4.00,4.00,"31,154","31,923",4.00,4.00
A078150,HB테크놀러지,FICS  디스플레이 및 관련부품,"2,888","3,115",02,신한투자증권,2024/04/05,,,,0.00,,,,,
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",02,신한투자증권,2024/05/30,"28,000","28,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",06,신영증권,2024/05/24,"22,000","22,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",KB,KB증권,2024/05/22,"28,000","28,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",63,IBK투자증권,2024/05/16,"24,000",,,4.00,,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",24,유안타증권,2024/05/14,"25,000","25,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",AP,대신증권,2024/05/09,"25,000","25,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",64,다올투자증권,2024/04/30,"18,500","18,500",0.00,3.00,3.00,"24,188","24,214",3.88,3.86
A294870,HDC현대산업개발,FICS  건설,"11,277","17,110",46,하이투자증권,2024/04/30,"23,000","23,000",0.00,4.00,4.00,"24,188","24,214",3.88,3.86
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",KB,KB증권,2024/05/29,"170,000","130,000",30.77,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",62,DS투자증권,2024/05/28,"165,000","165,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",25,SK증권,2024/05/27,"170,000","155,000",9.68,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",02,신한투자증권,2024/05/17,"165,000","165,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",06,신영증권,2024/04/29,"190,000","190,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",64,다올투자증권,2024/04/26,"180,000","180,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",03,한국투자증권,2024/04/26,"200,000","200,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",30,삼성증권,2024/04/26,"155,000","155,000",0.00,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",31,DB금융투자,2024/04/26,"180,000","165,000",9.09,4.00,4.00,"174,700","166,300",4.00,4.00
A009540,HD한국조선해양,FICS  조선,"98,304","138,900",01,교보증권,2024/04/26,"172,000","158,000",8.86,4.00,4.00,"174,700","166,300",4.00,4.00
A267250,HD현대,FICS  석유 및 가스,"54,268","68,700",93,흥국증권,2024/06/05,"100,000","100,000",0.00,4.00,4.00,"90,000","91,600",4.00,4.00
A267250,HD현대,FICS  석유 및 가스,"54,268","68,700",50,키움증권,2024/06/03,"87,000","95,000",-8.42,4.00,4.00,"90,000","91,600",4.00,4.00
A267250,HD현대,FICS  석유 및 가스,"54,268","68,700",AP,대신증권,2024/05/23,"90,000","90,000",0.00,4.00,4.00,"90,000","91,600",4.00,4.00
A267250,HD현대,FICS  석유 및 가스,"54,268","68,700",01,교보증권,2024/05/21,"85,000","85,000",0.00,4.00,4.00,"90,000","91,600",4.00,4.00
A267250,HD현대,FICS  석유 및 가스,"54,268","68,700",30,삼성증권,2024/04/30,"88,000","88,000",0.00,4.00,4.00,"90,000","91,600",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",21,한화투자증권,2024/06/05,"76,000","76,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",62,DS투자증권,2024/05/27,"67,000","70,000",-4.29,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",02,신한투자증권,2024/05/23,"66,000","66,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",67,BNK투자증권,2024/05/02,"77,000",,,4.00,,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",56,하나증권,2024/04/25,"72,000","72,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",50,키움증권,2024/04/25,"74,000","74,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",30,삼성증권,2024/04/25,"67,000","67,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",64,다올투자증권,2024/04/25,"73,000","73,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A267270,HD현대건설기계,FICS  기계,"10,611","56,300",KB,KB증권,2024/04/18,"60,000","60,000",0.00,4.00,4.00,"70,222","69,750",4.00,4.00
A443060,HD현대마린솔루션,FICS  조선,"70,231","158,000",64,다올투자증권,2024/04/05,"144,000",,,4.00,,"144,000",,4.00,
A010620,HD현대미포,FICS  조선,"30,396","76,100",64,다올투자증권,2024/06/11,"115,000","100,000",15.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",46,하이투자증권,2024/06/05,"97,000","97,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",10,메리츠증권,2024/05/30,"105,000","100,000",5.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",KB,KB증권,2024/05/29,"80,000","70,000",14.29,3.00,3.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",02,신한투자증권,2024/05/17,"90,000","90,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",06,신영증권,2024/04/29,"130,000","130,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",30,삼성증권,2024/04/26,"100,000","100,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",12,NH투자증권,2024/04/26,"93,000","93,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",62,DS투자증권,2024/04/26,"115,000","115,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",01,교보증권,2024/04/26,"84,000","80,000",5.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",56,하나증권,2024/04/26,"90,000","90,000",0.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",25,SK증권,2024/04/15,"90,000","100,000",-10.00,4.00,4.00,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",31,DB금융투자,2024/04/09,"83,000",,,4.00,,"96,929","97,692",3.93,3.92
A010620,HD현대미포,FICS  조선,"30,396","76,100",21,한화투자증권,2024/03/19,"85,000","105,000",-19.05,4.00,4.00,"96,929","97,692",3.93,3.92
A322000,HD현대에너지솔루션,FICS  에너지 시설 및 서비스,"3,142","28,050",64,다올투자증권,2024/05/30,"36,000","25,000",44.00,3.00,3.00,"34,500","24,500",3.50,3.00
A322000,HD현대에너지솔루션,FICS  에너지 시설 및 서비스,"3,142","28,050",62,DS투자증권,2024/05/17,"33,000","24,000",37.50,4.00,3.00,"34,500","24,500",3.50,3.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",50,키움증권,2024/05/29,"12,000","12,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",62,DS투자증권,2024/05/27,"10,000","11,000",-9.09,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",21,한화투자증권,2024/05/23,"12,000","12,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",02,신한투자증권,2024/05/23,"10,000","10,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",67,BNK투자증권,2024/05/02,"10,400",,,4.00,,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",64,다올투자증권,2024/04/25,"11,000","11,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",56,하나증권,2024/04/22,"11,000","11,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",30,삼성증권,2024/04/22,"10,200","10,200",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A042670,HD현대인프라코어,FICS  기계,"15,868","7,950",KB,KB증권,2024/04/19,"10,000","10,000",0.00,4.00,4.00,"10,733","10,900",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",67,BNK투자증권,2024/06/10,"380,000",,,4.00,,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",06,신영증권,2024/05/30,"360,000",,,4.00,,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",99,상상인증권,2024/05/29,"365,000","300,000",21.67,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",02,신한투자증권,2024/05/28,"320,000","280,000",14.29,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",25,SK증권,2024/05/27,"280,000","250,000",12.00,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",88,LS증권,2024/05/22,"345,000","319,000",8.15,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",12,NH투자증권,2024/04/24,"290,000","210,000",38.10,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",05,미래에셋증권,2024/04/24,"300,000","185,000",62.16,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",50,키움증권,2024/04/24,"300,000","210,000",42.86,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",64,다올투자증권,2024/04/24,"310,000","280,000",10.71,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",56,하나증권,2024/04/24,"280,000","140,000",100.00,4.00,4.00,"319,167","231,400",4.00,4.00
A267260,HD현대일렉트릭,FICS  전기장비,"104,537","290,000",30,삼성증권,2024/04/23,"300,000","140,000",114.29,4.00,4.00,"319,167","231,400",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",64,다올투자증권,2024/06/11,"200,000","175,000",14.29,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",46,하이투자증권,2024/06/05,"163,000","163,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",10,메리츠증권,2024/05/30,"175,000","170,000",2.94,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",KB,KB증권,2024/05/29,"160,000","128,000",25.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",02,신한투자증권,2024/05/28,"160,000","160,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",12,NH투자증권,2024/05/21,"180,000","180,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",56,하나증권,2024/05/21,"170,000",,,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",06,신영증권,2024/04/29,"190,000","190,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",25,SK증권,2024/04/26,"160,000","160,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",01,교보증권,2024/04/26,"161,000","154,000",4.55,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",31,DB금융투자,2024/04/26,"160,000","160,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",30,삼성증권,2024/04/26,"189,000","189,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A329180,HD현대중공업,FICS  조선,"117,713","132,600",21,한화투자증권,2024/03/19,"150,000","150,000",0.00,4.00,4.00,"170,615","164,917",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",88,LS증권,2024/05/20,"50,000",,,4.00,,"54,417","55,000",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",06,신영증권,2024/05/03,"51,000","51,000",0.00,4.00,4.00,"54,417","55,000",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",50,키움증권,2024/05/02,"52,000","52,000",0.00,4.00,4.00,"54,417","55,000",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",12,NH투자증권,2024/05/02,"52,000","52,000",0.00,4.00,4.00,"54,417","55,000",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",24,유안타증권,2024/05/02,"55,000","55,000",0.00,4.00,4.00,"54,417","55,000",4.00,4.00
A195940,HK이노엔,FICS  제약,"10,128","35,750",56,하나증권,2024/05/02,"55,000","55,000",0.00,4.00,4.00,"54,417","55,000",4.00,4.00
