code,name,sector,big,middle,small
161000,애경케미칼,화학,기초소재,석유화학,무수프탈산 및 그 유도품
196300,애니젠,바이오,헬스케어,바이오_기술이전,펩타이드 소재
310200,애니플러스,미디어,방송미디어,애니메이션,유스 애니메이션을 핵심 콘텐츠로 하는 'ANIPLUS' 방송사업
299910,애닉,게임소프트웨어,게임,게임_KOSDAQ,킹스레이드
179530,애드바이오텍,제약,헬스케어,제약_동물의약품,동물의약품
900100,애머릿지,섬유및의복,외국계,USD,"의류 사업(브랜드: ""SCOBE"", ""Belinda"")"
205500,액션스퀘어,게임소프트웨어,게임,게임_KOSDAQ,"블레이드, 삼국블레이드, 블레이드2"
52790,액토즈소프트,게임소프트웨어,게임,게임_KOSDAQ,"파이널판타지14, 라테일"
290740,액트로,휴대폰및관련부품,스마트폰,카메라_AF,"OIS, AF, IRIS Actutor 제조"
238090,앤디포스,휴대폰및관련부품,스마트폰,스마트폰_부품,부분품) TSP용 양면테이프
92600,앤씨앤,보안장비,보안,물리보안,영상보안장비 산업
129890,앱코,컴퓨터및주변기기,전자제품,가정용_전자제품,"게이밍 기어(게임용 키보드, 마우스 등)"
174900,앱클론,바이오,헬스케어,항체의약품,"항체신약개발, 제조 및 판매"
255440,야스,디스플레이및관련부품,디스플레이,디스플레이_장비,OLED 증착원 및 증착 시스템
30960,양지사,상업서비스,내수,생활용품,수첩 및 다이어리
102120,어보브반도체,반도체및관련장비,반도체,비메모리_팹리스,MCU(Micro-Controller Unit)
263540,어스앤에어로스페이스,기계,운송,항공_부품,항공기용 부품 제조업
238120,얼라인드,의료장비및서비스,헬스케어,체외진단,현장진단용 분자진단 검사에 최적화된 Syndromic Testing 시스템
19990,에너토크,기계,에너지,플랜트_기자재,전동액츄에이터(액체 및 기체 등 유체의 흐름제어기기) 및 감속기
11090,에넥스,내구소비재,건설,가구_가정용,주방 및 인테리어 가구
270660,에브리봇,내구소비재,전자제품,가정용_전자제품,로봇청소기(개인 서비스 로봇(Personal/Domestic Service Robot))
38680,에스넷,IT서비스,통신,통신장비,네트워크 통합시스템 구축 및 자문 
137310,에스디바이오센서,의료장비및서비스,헬스케어,체외진단,신속면역화학진단(STANDARD Q)
217480,에스디생명공학,개인생활용품,화장품,마스크팩,마스크팩
121890,에스디시스템,운송인프라,인터넷,SI_비계열,시스템통합(SI)
118000,에스메디,도소매,유통,MRO,의약품 도소매
304360,에스바이오메딕스,바이오,헬스케어,줄기세포,줄기세포치료제
389500,에스비비테크,기계,기계,로봇,하모닉 감속기
42110,에스씨디,전자장비및기기,전자제품,전자부품,냉장고 및 에어컨 관련부품
298060,에스씨엠생명과학,바이오,헬스케어,줄기세포,줄기세포
65420,에스아이리소스,에너지시설및서비스,에너지,종합상사,종합상사
103230,에스앤더블류,조선,조선,선박엔진,선박용엔진부분품
260970,에스앤디,식료품,음식료,식품_소재,일반 기능식품 및 건강기능식품 소재
101490,에스앤에스텍,반도체및관련장비,반도체,반도체_소재,블랭크마스크(포토마스크의 원재료)
95910,에스에너지,에너지시설및서비스,에너지,신재생_태양광,태양광모듈/발전시스템
275630,에스에스알,일반소프트웨어,보안,시스템보안,진단 및 모의해킹 서비스
31330,에스에이엠티,전자장비및기기,반도체,반도체_유통,삼성전자 반도체의 공급 대리점
60540,에스에이티,휴대폰및관련부품,운송,운송시스템,과적단속
351320,에스에이티이엔지,디스플레이및관련부품,디스플레이,디스플레이_장비,FPD Bonding 시스템과 Inspection 시스템
56190,에스에프에이,기계,디스플레이,디스플레이_장비,"클린, 자동화 물류시스템"
80000,에스엔유,디스플레이및관련부품,디스플레이,디스플레이_장비,증착장비 및 봉지장비
5850,에스엘,자동차부품,Auto,자동차부품_전기전자,자동차 전조(LAMP)
214310,에스엘에너지,에너지시설및서비스,디스플레이,LED_Packaging,LED(플립칩 등)
246250,에스엘에스바이오,제약,헬스케어,제약_완제의약품,의약품 품질관리 
41510,에스엠,미디어,방송미디어,음반음원,엔터테인먼트
10580,에스엠벡셀,자동차부품,Auto,자동차부품_동력발생,엔진연료부품
7820,에스엠코어,기계,기계,일반기계,산업설비 자동화시스템
109610,에스와이,건축자재,건설,건자재,조립식 샌드위치패널
365330,에스와이스틸텍,건축자재,건설,건자재_데크플레이트,데크플레이트
12750,에스원,상업서비스,보안,물리보안,보안시스템 서비스
31860,에스유홀딩스,컴퓨터및주변기기,전자제품,전자제품_유통,"IT하드웨어 유통사업(데스크탑, 노트북)"
306040,에스제이그룹,섬유및의복,패션,패션잡화,"캉골(kangol) 브랜드 운영(가방, 모자, 의류, 액세서리 등)"
33530,에스제이지세종,자동차부품,Auto,자동차부품_동력발생,배기부품
96630,에스코넥,휴대폰및관련부품,스마트폰,스마트폰_부품,내외장재) 휴대폰 내외장재 금속부품
69510,에스텍,내구소비재,Auto,자동차부품_전기전자,카 인포테인먼트(Car Audio/Video)
234300,에스트래픽,IT서비스,운송,운송시스템,요금수납 시스템
39440,에스티아이,반도체및관련장비,반도체,반도체_설비장비,화학물질중앙공급장치(C.C.S.S)
98660,에스티오,섬유및의복,패션,의류_브랜드,STCO 등 
52020,에스티큐브,전자장비및기기,헬스케어,바이오_기술이전,항암면역치료제
237690,에스티팜,제약,헬스케어,제약_원료의약품,원료의약사업
50760,에스폴리텍,화학,기초소재,석유화학,엔지니어링 플라스틱
288620,에스퓨얼셀,전자장비및기기,에너지,신재생_연료전지,연료전지
443670,에스피소프트,IT서비스,인터넷,소프트웨어,SPLA(Service Provider License Agreement)
317830,에스피시스템스,기계,기계,로봇,제조용로봇
58610,에스피지,전기장비,기계,일반기계,정밀 제어용 소형 모터 
43340,에쎈테크,기계,에너지,도시가스,도시가스 밸브제조업
23960,에쓰씨엔지니어링,건설,에너지,플랜트_엔지니어링,엔지니어링(산업설비)
298690,에어부산,항공운수,운송,항공_운송,정기항공운송업
187660,에이디엠코리아,제약,헬스케어,바이오_CRO,임상시험수탁기관(CRO)
54630,에이디칩스,내구소비재,반도체,비메모리_기타,SoC(Sytem on Chip)
200710,에이디테크놀로지,반도체및관련장비,반도체,비메모리_디자인솔루션,시스템반도체 설계
96690,에이루트,컴퓨터및주변기기,전자제품,프린터,영수증용 미니프린터 등
78520,에이블씨엔씨,개인생활용품,화장품,화장품_브랜드,미샤(MISSHA)
298380,에이비엘바이오,바이오,헬스케어,바이오_기술이전,"이중항체 기술을 기반으로 항체치료제를 연구, 개발"
203400,에이비온,제약,헬스케어,바이오_기술이전,폐암 및 위암 등을 대상으로 하는 표적항암제 등
195990,에이비프로바이오,기계,헬스케어,바이오_기술이전,이중항체 신약개발
3800,에이스침대,내구소비재,건설,가구_가정용,침실용 가구
88800,에이스테크,통신장비,통신,통신장비,RF부품 및 기지국 안테나
241840,에이스토리,미디어,방송미디어,드라마_제작,드라마 등 제작
453860,에이에스텍,개인생활용품,화장품,화장품_원부자재,자외선 차단 원료
312610,에이에프더블류,전자장비및기기,배터리,배터리_부품,음극마찰용접단자
15260,에이엔피,전자장비및기기,PCB,PCB,인쇄회로기판(PCB)
172670,에이엘티,반도체및관련장비,반도체,반도체_테스트,시스템 반도체 테스트
445090,에이직랜드,반도체및관련장비,반도체,비메모리_디자인솔루션,대만 TSMC 국내 유일한 공식 협력사
72990,에이치시티,전자장비및기기,전문서비스,시험인증,시험인증사업
239610,에이치엘사이언스,식료품,음식료,건강기능식품,새싹보리
148930,에이치와이티씨,전자장비및기기,배터리,배터리_부품,극판 공정 장비 부품
44780,에이치케이,기계,기계,일반기계,레이저가공기(산업용)
357230,에이치피오,식료품,음식료,건강기능식품,Denps
355690,에이텀,전자장비및기기,전자제품,전자부품,트랜스
71670,에이테크솔루션,기계,기계,금형,금형산업
45660,에이텍,컴퓨터및주변기기,전자제품,산업용_전자제품,"PC, Monitor 등"
224110,에이텍모빌리티,컴퓨터및주변기기,운송,운송시스템,교통카드 솔루션
21080,에이티넘인베스트,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
89530,에이티세미콘,반도체및관련장비,반도체,반도체_테스트,반도체 테스트
200470,에이팩트,반도체및관련장비,반도체,반도체_테스트,반도체 테스트
262260,에이프로,전자장비및기기,배터리,배터리_장비,"조립 및 설비제작(충방전기, 고온가압충방전기 등 활성화 공정 설비)"
7460,에이프로젠,제약,기초소재,철강_냉연,Hardfacing
3060,에이프로젠바이오로직스,제약,헬스케어,제약_완제의약품,(항셍제) 락타목스정(광범위 항생제)
397030,에이프릴바이오,제약,헬스케어,바이오_기술이전,항체치료제 및 지속형 재조합 단백질 의약품
244920,에이플러스에셋,보험,금융,손해보험,독립법인보험대리점 (GA: General Agency)
278470,에이피알,개인생활용품,화장품,화장품_브랜드,메디큐브
230240,에치에프알,통신장비,통신,통신장비,이동통신 중계시스템 제조
230360,에코마케팅,미디어,광고,광고_비계열,종합 광고대행업
38870,에코바이오,에너지시설및서비스,에너지,신재생_기타,바이오가스
97780,에코볼트,자동차부품,디스플레이,디스플레이_부품,터치스크린
448280,에코아이,상업서비스,에너지,신재생_기타,온실가스감축사업
101360,에코앤드림,화학,Auto,자동차부품_공조,매연저감장치
128540,에코캡,자동차부품,Auto,자동차부품_전기전자,WIRE HARNESS
86520,에코프로,전자장비및기기,배터리,배터리_소재,양극활물질 및 전구체
450080,에코프로머티,전자장비및기기,배터리,배터리_소재,하이니켈 전구체
247540,에코프로비엠,전자장비및기기,배터리,배터리_소재,양극활물질 및 전구체
383310,에코프로에이치엔,상업서비스,에너지,플랜트_엔지니어링,온실가스/미세먼지 저감 솔루션 
38110,에코플라스틱,자동차부품,Auto,자동차부품_차체,자동차용 내/외장재(컴파운드)
73540,에프알텍,통신장비,통신,통신장비,이동통신 중계시스템 제조
64850,에프앤가이드,IT서비스,전문서비스,신용정보,금융정보 서비스 
36810,에프에스티,반도체및관련장비,반도체,반도체_장비(전공정),온도조절장비 칠러(Chiler)
173940,에프엔씨엔터,미디어,방송미디어,음반음원,엔터테인먼트
83500,에프엔에스테크,디스플레이및관련부품,디스플레이,디스플레이_장비,FPD(디스플레이 공정용 장비/부품 제조)
54940,엑사이엔씨,반도체및관련장비,반도체,반도체_설비공사,Clean Room(설비공사 등)
950130,엑세스바이오,의료장비및서비스,외국계,USD,"말라리아 진단 시약, HIV 진단용스트립(반제품)"
205100,엑셈,IT서비스,인터넷,소프트웨어,데이터베이스 산업
356680,엑스게이트,일반소프트웨어,보안,네트워크보안,네트워크보안 시스템 개발
70300,엑스큐어,휴대폰및관련부품,인터넷,스마트카드,스마트카드(USIM Chip)
317770,엑스페릭스,보안장비,보안,물리보안,지문 등록 디바이스(e-ID)
373200,엑스플러스,휴대폰및관련부품,스마트폰,스마트폰_액세서리," IT디바이스의 커버, 무선충전기, 이어폰 케이스 등"
92870,엑시콘,반도체및관련장비,반도체,반도체_장비(후공정),Memory Component Tester
317870,엔바이오니아,내구소비재,전자제품,가정용_전자제품,정수기 필터 등
67570,엔브이에이치코리아,자동차부품,Auto,자동차부품_차체,자동차용 내/외장재(Headliner)
236810,엔비티,미디어,광고,광고_비계열,모바일 포인트 광고(캐시슬라이드)
333620,엔시스,전자장비및기기,배터리,배터리_장비,머신비전검사장비
101400,엔시트론,반도체및관련장비,반도체,비메모리_기타,FPD TV용 완전 디지털 오디오 앰프칩
36570,엔씨소프트,게임소프트웨어,게임,게임_KOSPI,"리니지, 리니지2, 블레이드&소울 등"
265740,엔에프씨,개인생활용품,화장품,화장품_원부자재,화장품 원료산업
354200,엔젠바이오,의료장비및서비스,헬스케어,체외진단,"암환자, 골수이식 환자 등"
455900,엔젤로보틱스,의료장비및서비스,기계,로봇,웨어러블 로봇
419080,엔젯,디스플레이및관련부품,전자제품,프린터_부품, EHD 잉크젯 프린팅 및 코팅 솔루션
208860,엔지스테크널러지,자동차부품,인터넷,소프트웨어,커넥티드카 솔루션
183490,엔지켐생명과학,제약,헬스케어,제약_원료의약품,원료의약사업
85310,엔케이,조선,에너지,도시가스,고압가스용기 및 천연가스 운송차량용기
182400,엔케이맥스,바이오,헬스케어,줄기세포,면역세포치료제
348370,엔켐,전자장비및기기,배터리,배터리_소재,전해질/전해액
58450,엔터파트너즈,호텔및레저,기초소재,석유화학,각종 필터류 
69410,엔텔스,IT서비스,인터넷,소프트웨어,과금 및 정산 관리
227950,엔투텍,레저용품,반도체,반도체_소재,진공 Chamber와 해당 Chamber에 사용되는 특수 진공 밸브 제조
291230,엔피,미디어,광고,광고_비계열,온/오프라인 Brand Experience 광고 콘텐츠 제작
198080,엔피디,휴대폰및관련부품,PCB,PCB_부품,FPCA(스마트폰용 플래그십(FLAGSHIP) 모델에 채용되는 부품)
48830,엔피케이,화학,Auto,자동차부품_차체,자동차용 내/외장재(컴파운드)
96870,엘디티,디스플레이및관련부품,디스플레이,디스플레이_부품,Display 구동 IC 및 SSN
900140,엘브이엠씨홀딩스,자동차,외국계,USD,"라오스, 미얀마 상용차 판매"
290650,엘앤씨바이오,의료장비및서비스,헬스케어,의료기기_정형외과,"인체조직 이식재, 인체조직기반 의료기기"
66970,엘앤에프,전자장비및기기,배터리,배터리_소재,양극활물질
156100,엘앤케이바이오,의료장비및서비스,헬스케어,의료기기_정형외과,척추 고정장치 및 척추 수술용 제품
73110,엘엠에스,디스플레이및관련부품,디스플레이,디스플레이_부품,LCD BLU의 핵심부품인 프리즘시트
83310,엘오티베큠,반도체및관련장비,반도체,반도체_장비(전공정),건식진공펌프
37950,엘컴텍,휴대폰및관련부품,스마트폰,카메라_렌즈,모듈용 렌즈
170920,엘티씨,반도체및관련장비,디스플레이,디스플레이_소재,LCD용 박리액 생산업체
58630,엠게임,게임소프트웨어,게임,게임_KOSDAQ,"열혈강호, 열혈강호2, 귀혼"
58970,엠로,일반소프트웨어,인터넷,소프트웨어,기업용 구매 SCM 솔루션 개발
19590,엠벤처투자,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
169330,엠브레인,IT서비스,전문서비스,B2B서비스,설문조사 리서치
97520,엠씨넥스,휴대폰및관련부품,스마트폰,카메라_모듈,휴대폰 및 차랑용 카메라모듈
373170,엠아이큐브솔루션,IT서비스,인터넷,소프트웨어,스마트팩토리 솔루션(MES)
179290,엠아이텍,의료장비및서비스,헬스케어,의료기기_수술,스텐트(혈관 및 기관의 폐색부위에 삽입하는 삽입형 의료기구)
9780,엠에스씨,식료품,음식료,식품_소재,첨가물(조미료 분말 및 액상제품)
123040,엠에스오토텍,자동차부품,Auto,자동차부품_차체,차체제품(Floor류)
323230,엠에프엠코리아,섬유및의복,패션,의류_OEMODM,OEM/ODM(Knit 등)
32790,엠젠솔루션,사무기기,전자제품,프린터_부품,프린터(컬러) 카트리지 부품
33160,엠케이전자,반도체및관련장비,반도체,반도체_패키징재료,본딩와이어
347890,엠투아이,전자장비및기기,인터넷,소프트웨어,스마트팩토리 솔루션(MES)
33310,엠투엔,용기및포장,기초소재,석유화학,스틸드럼(석유화학제품 포장용기)
259630,엠플러스,전자장비및기기,배터리,배터리_장비,조립 및 설비제작
60850,영림원소프트랩,일반소프트웨어,인터넷,소프트웨어,ERP
14440,영보화학,화학,기초소재,석유화학,가교팔포 Polyolefin Form
143540,영우디에스피,디스플레이및관련부품,디스플레이,디스플레이_장비,Inspection/Aging/Repair Solution
111770,영원무역,섬유및의복,패션,의류_OEMODM,"OEM/ODM(THE NORTH FACE, Patagonia 등)"
9970,영원무역홀딩스,섬유및의복,지주사,지주사,지주사
3520,영진약품,제약,헬스케어,제약_완제의약품,"(항셍제) 순환기관(고혈압 및 뇌기능개선), 경장영양제"
670,영풍,휴대폰및관련부품,기초소재,비철금속_아연,아연
36560,영풍정밀,기계,기계,유체기계,"펌프, 밸드"
6740,영풍제지,종이및목재,종이,골판지원지,골판지원지
12280,영화금속,자동차부품,Auto,자동차부품_주물,자동차부품용 주물
265560,영화테크,자동차부품,Auto,자동차부품_전기전자,전자제어부품
12160,영흥,금속및광물,기초소재,철강_선재가공,와이어로프 및 경강선 제조 및 판매
36000,예림당,미디어,교육,교육서비스,교육서비스 및 출판
250930,예선테크,디스플레이및관련부품,디스플레이,디스플레이_소재,Display 관련 기능성 접착소재
53280,예스24,온라인쇼핑,유통,온라인,온라인쇼핑 
15360,예스코홀딩스,가스,에너지,도시가스,도시가스
122640,예스티,반도체및관련장비,디스플레이,디스플레이_장비,"열처리, 온도제어 및 검사장비 "
900300,오가닉티코스메틱,개인생활용품,외국계,CNY,유아용 화장품 사업
45060,오공,화학,건설,건자재,접착제 등
80520,오디텍,반도체및관련장비,반도체,비메모리_기타,"광전자, 광센서 등 "
7310,오뚜기,식료품,음식료,라면,라면 등
39830,오로라,레저용품,방송미디어,애니메이션,캐릭터 인형
322310,오로스테크놀로지,반도체및관련장비,반도체,반도체_장비(전공정),"노광공정 장비인 반도체 Wafer의 MI(Metrology, Inspection) 장비 제조"
46120,오르비텍,에너지시설및서비스,에너지,원자력,"원자력(방사선) 안전관리 및 규제해제, 피폭선량 측정"
14940,오리엔탈정공,조선,조선,조선기자재,기계품 및 상부구조물 등
2630,오리엔트바이오,바이오,헬스케어,바이오_기자재,"바이오생물소재, 바이오 실험장비 등 "
65500,오리엔트정공,자동차부품,Auto,자동차부품_동력전달,변속부품
271560,오리온,식료품,음식료,제과제빵,제과/제빵사업
1800,오리온홀딩스,식료품,지주사,지주사,지주사
10470,오리콤,미디어,광고,광고_계열,최대주주: 두산
417860,오브젠,일반소프트웨어,인터넷,소프트웨어,기업용 스프트웨어
352910,오비고,일반소프트웨어,인터넷,소프트웨어,스마트카 소프트웨어 플랫폼(커넥티드카 솔루션)
53980,오상자이엘,IT서비스,인터넷,소프트웨어,PLM 솔루션
36220,오상헬스케어,의료장비및서비스,헬스케어,체외진단,체외 진단(IVD)
52420,오성첨단소재,디스플레이및관련부품,디스플레이,디스플레이_부품,광학용 보호/기능성 필름
39200,오스코텍,의료장비및서비스,헬스케어,바이오_기술이전,"골다공증, 관절염 등 신약개발전문 R&D기업"
226400,오스테오닉,의료장비및서비스,헬스케어,의료기기_정형외과,"대부분의 뼈의 접합, 대체 및 조정"
31510,오스템,자동차부품,Auto,자동차부품_차체,자동차용 샤시(Chassis)
368970,오에스피,식료품,음식료,사료,"반려동물(반려견, 반려묘)용 건식사료"
138080,오이솔루션,통신장비,통신,통신장비,광통신용 모듈
80580,오킨스전자,반도체및관련장비,반도체,반도체_테스트소켓,Burn-in Socket
67170,오텍,내구소비재,전자제품,가정용_전자제품,가정용 전자제품(캐리어 에어컨)
353590,오토앤,자동차부품,전문서비스,B2B서비스,자동차 관련 온라인과 오프라인이 연계된 O2O 플랫폼
173130,오파스넷,IT서비스,통신,통신장비,네트워크 통합사업
440320,오픈놀,상업서비스,인터넷,온라인정보,구인·구직 온/오프라인 매칭 플랫폼 “미니인턴”
49480,오픈베이스,컴퓨터및주변기기,인터넷,네트워크통합,NI (Network Integration)
394280,오픈엣지테크놀로지,반도체및관련장비,인터넷,소프트웨어,AI 플랫폼 IP 통합 솔루션
309930,오하임앤컴퍼니,내구소비재,건설,가구_가정용,주방 및 인테리어 가구
244460,올리패스,개인생활용품,헬스케어,바이오_기술이전,RNA 치료제 신약개발을 주력사업
226950,올릭스,바이오,헬스케어,바이오_기술이전,RNA간섭(RNA interference; RNAi) 신약개발
57540,옴니시스템,전기장비,에너지,전력_기자재,계량기(전력량계)
131030,옵투스제약,제약,헬스케어,제약_완제의약품,(안과) 점안제 및 안과용제 제조 전문기업
82210,옵트론텍,전자장비및기기,스마트폰,카메라_모듈,광학필터 및 광학렌즈 등
109080,옵티시스,통신장비,통신,통신장비,광링크 산업
380540,옵티코어,통신장비,통신,통신장비,광트랜시버
153710,옵티팜,제약,헬스케어,제약_동물의약품,동물의약품
432430,와이랩,미디어,방송미디어,애니메이션,온라인 만화 제작 및 유통업
338840,와이바이오로직스,바이오,헬스케어,바이오_기술이전,항체치료제 개발
122990,와이솔,휴대폰및관련부품,스마트폰,스마트폰_부품,통신부품) SAW Filter
232140,와이씨,반도체및관련장비,반도체,반도체_장비(후공정),Wafer Memory Tester
112290,와이씨켐,반도체및관련장비,반도체,반도체_소재,반도체 노광소재 및 후공정 소재
65530,와이어블,무선통신,통신,통신장비,공용무선기지국(중계망)
67900,와이엔텍,해상운수,건설,건설_폐기물,폐기물 소각처리
7530,와이엠,자동차부품,Auto,자동차부품_단조,"단조부품(볼트, 너트 등)"
155650,와이엠씨,디스플레이및관련부품,디스플레이,디스플레이_부품,Glass에 전류를 흐르게 하는 배선소재인 Target
273640,와이엠텍,전자장비및기기,배터리,배터리_부품,Relay(기기나 통전 회로를 제어할 목적으로 사용되는 스위치)
251370,와이엠티,화학,PCB,PCB_소재,PCB 화학소재
66430,와이오엠,화학,기초소재,석유화학," HDPE Film, VCI Film, LDPE Film 등"
273060,와이즈버즈,미디어,광고,광고_비계열,온라인 광고대행(Facebook Korea의 초기 파트너)
19210,와이지-원,기계,기계,일반기계,자동화설비
122870,와이지엔터테인먼트,미디어,방송미디어,음반음원,엔터테인먼트
11690,와이투솔루션,전자장비및기기,전자제품,전자부품,SMPS(전원공급장치)
332570,와이팜,휴대폰및관련부품,스마트폰,스마트폰_부품,"통신부품) 전력증폭기 모듈(Power Amplifier Module, 약칭 PAM)"
79000,와토스코리아,건축자재,건설,건자재,양변기
70960,용평리조트,호텔및레저,내수,리조트,숙박/리조트
403490,우듬지팜,식료품,음식료,식품_제조,식품제조업: 토마토
316140,우리금융지주,상업은행,금융,금융지주,우리은행
32820,우리기술,상업서비스,에너지,원자력,원자력발전소 감시 및 제어장비
41190,우리기술투자,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
115440,우리넷,통신장비,통신,통신장비,광전송장비
46970,우리로,컴퓨터및주변기기,통신,통신장비,광분배기의 제작 및 판매
82850,우리바이오,디스플레이및관련부품,음식료,건기식_OEMODM,OEM/ODM
215360,우리산업,자동차부품,Auto,자동차부품_공조,"에어컨, 히터"
72470,우리산업홀딩스,자동차부품,지주사,지주사,지주사
73560,우리손에프앤지,식료품,음식료,육계,육계(돼지)
37400,우리엔터프라이즈,디스플레이및관련부품,디스플레이,LED_조명,LED 조명
153490,우리이앤엘,디스플레이및관련부품,디스플레이,LED_Packaging,LED Packaging
101170,우림피티에스,기계,기계,일반기계,산업용 감속기 부품 등
6980,우성,식료품,음식료,사료,사료
66590,우수AMS,자동차부품,Auto,자동차부품_동력전달,변속부품
17370,우신시스템,자동차부품,Auto,자동차부품_차체,차체제품(설비)
103840,우양,식료품,음식료,식품_제조,식품제조업(핫도그)
46940,우원개발,건설,건설,건설,"토목 및 건축, 주택 공급업"
215380,우정바이오,의료장비및서비스,헬스케어,바이오_기자재,연구시설 구축 등
65680,우주일렉트로,휴대폰및관련부품,스마트폰,스마트폰_부품,부분품) 커넥터
105840,우진,기계,에너지,원자력,원자력발전소용 계측기 사업
18620,우진비앤지,제약,헬스케어,제약_동물의약품,동물의약품
10400,우진아이엔에스,기계,반도체,반도체_설비장비,오염된 공기를 배출하는 불소수지 코팅덕트
457550,우진엔텍,에너지시설및서비스,에너지,원자력,원자력 계측제어설비 
49800,우진플라임,기계,기계,일반기계,플라스틱 사출성형기 제조업
16880,웅진,미디어,지주사,지주사,지주사
95720,웅진씽크빅,교육,교육,교육서비스,교육서비스 및 출판
396470,워트,반도체및관련장비,반도체,반도체_장비(기타),초정밀 온습도 제어장비(THC)
5820,원림,용기및포장,기초소재,석유화학,합성수지 포장재(포장백)
307280,원바이오젠,의료장비및서비스,헬스케어,의료기기_피부미용,"상처치료(폴리우레탄 폼드레싱, 하이드로콜로이드 드레싱)"
32940,원익,개인생활용품,헬스케어,의료기기_수술,외과 및 비뇨기과 수술장비 등
240810,원익IPS,반도체및관련장비,반도체,반도체_장비(전공정),"PE-CVD, ALD, Diffusion Thermal System"
74600,원익QnC,반도체및관련장비,반도체,반도체_소재,반도체용 석영유리
104830,원익머트리얼즈,반도체및관련장비,반도체,반도체_소재,"특수가스(NH3, N2O, F2MIX 등)"
14190,원익큐브,화학,기초소재,석유화학,"PC, ABS, MMA, BAM 등"
217820,원익피앤이,전자장비및기기,배터리,배터리_장비,조립 및 설비제작
30530,원익홀딩스,반도체및관련장비,지주사,지주사,지주사
12620,원일특강,금속및광물,기초소재,철강_봉형강,"형강, 봉강 등"
382840,원준,전자장비및기기,배터리,배터리_장비,열처리 소성로 장비
336570,원텍,의료장비및서비스,헬스케어,의료기기_피부미용,피부미용 의료기기
376980,원티드랩,IT서비스,인터넷,온라인정보,구인구직정보
8370,원풍,화학,패션,섬유,합성피혁
8290,원풍물산,섬유및의복,패션,의류_브랜드,킨론액더슨 등 (신사복)
101160,월덱스,반도체및관련장비,반도체,반도체_소재,Silicon Parts 및 Qtz Parts
64090,웨스트라이즈,도소매,화장품,마스크팩,마스크팩
336060,웨이버스,IT서비스,인터넷,SI_비계열,시스템통합(SI)
95270,웨이브일렉트로,통신장비,통신,통신장비,RF부품 
10600,웰바이오텍,해상운수,음식료,식품_제조,식음료 및 HMR(편의점 PB 브랜드)
65950,웰크론,건설,내수,생활용품,고기능성 섬유(이불 등)
76080,웰크론한텍,건설,에너지,플랜트_엔지니어링,"플랜트 전문업체(물, 에너지, 환경분야)"
43590,웰킵스하이텍,전자장비및기기,반도체,비메모리_팹리스,Display Driver IC(Integrated Circuit)
196700,웹스,화학,Auto,자동차부품_차체,자동차용 내/외장재(컴파운드)
69080,웹젠,게임소프트웨어,게임,게임_KOSDAQ,"뮤 온라인, R2, R2M"
53580,웹케시,IT서비스,인터넷,소프트웨어,"인하우스뱅크, 경리나라"
71460,위니아,내구소비재,전자제품,가정용_전자제품,딤채
377460,위니아에이드,도소매,운송,물류,대유위니아 그룹사 물류 및 유통
44340,위닉스,내구소비재,전자제품,가정용_전자제품,"제습기, 공기청정기, 정수기 등"
330350,위더스제약,제약,헬스케어,제약_완제의약품,"(순환기계) 아토렌정, 로더스정"
348350,위드텍,반도체및관련장비,반도체,반도체_설비장비,AMCs 모니터링 시스템 or FAB 오염 모니터링 시스템
112040,위메이드,게임소프트웨어,게임,게임_KOSDAQ,"미르의 전설2, 미르의 전설3 "
101730,위메이드맥스,게임소프트웨어,게임,게임_KOSDAQ,"실크로드, 제후전, 플레이포커, 윈드러너"
123420,위메이드플레이,게임소프트웨어,게임,게임_KOSDAQ,애니팡 시리즈
65370,위세아이텍,일반소프트웨어,인터넷,소프트웨어,데이터솔루션
38620,위즈코프,운송인프라,내수,주유소,주유소(휴게소 운영)
299900,위지윅스튜디오,미디어,방송미디어,영화,영화제작기술(VFX)
36090,위지트,디스플레이및관련부품,디스플레이,디스플레이_부품,ETCH(식각)공정 및 CVD(증착)공정 장비에 들어가는 소모성부품
136540,윈스,일반소프트웨어,보안,네트워크보안,네트워크 보안
320000,윈텍,전자장비및기기,전자제품,MLCC,MLCC 검사 솔루션
97800,윈팩,반도체및관련장비,반도체,반도체_패키징,반도체 패키징
192390,윈하이텍,건축자재,건설,건자재_데크플레이트,데크플레이트
8600,윌비스,섬유및의복,패션,의류_OEMODM,"OEM/ODM(GAP,  OLD NAVY, HANESBRANDS 등)"
335870,윙스풋,섬유및의복,패션,패션잡화,"베어파우(Bearpaw), 슈랄라(Surala) 등"
900340,윙입푸드,식료품,외국계,CNY,육가공 식품 생산업체
33270,유나이티드제약,제약,헬스케어,제약_완제의약품,"(순환기계) 실로스탄, 클란자 등"
14830,유니드,화학,기초소재,석유화학,"가성칼륨, 탄산칼륨, 합판(MDF) 등"
446070,유니드비티플러스,건축자재,건설,건자재_목재,"MDF, 올고다 마루"
36200,유니셈,반도체및관련장비,반도체,반도체_장비(후공정),"SCRUBBER, Chiler"
18000,유니슨,에너지시설및서비스,에너지,신재생_풍력,풍력발전시스템
910,유니온,건축소재,건설,시멘트,시멘트
